tweetId	label	instance	count	start	end	tweetText
'451195538302844929'	place name	Hawaii	3	99	105	RT @9NewsAUS: JUST IN: A fire has broken out in #Arica,... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica via @9NewsBrisbane
'451195538302844929'	place name	SouthAmerica	3	107	119	RT @9NewsAUS: JUST IN: A fire has broken out in #Arica,... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica via @9NewsBrisbane
'451195538302844929'	location modifier	in	1	45	47	RT @9NewsAUS: JUST IN: A fire has broken out in #Arica,... http://t.co/qjrdaeljop #Pacific #Chile #Hawaii #SouthAmerica via @9NewsBrisbane
'451294013287436288'	place name	Chile	4	28	33	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	severity or quantity	five	4	59	63	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	type of impact	dead	3	64	68	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	severity or quantity	300	3	73	76	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	item affected	prison inmates	2	77	91	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	type of impact	escape	3	92	98	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	item affected	Chile	1	28	33	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	type of impact	tsunami	1	41	48	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	severity or quantity	five dead	1	59	68	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	severity or quantity	300 prison inmates escape	1	73	98	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	type of impact	six foot waves triggered	1	102	126	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451294013287436288'	severity or quantity	At least five	1	50	63	RT @myamigo_music: MAIL ... Chile hit by tsunami: At least five dead and 300 prison inmates escape as six foot waves triggered by...  http:…
'451626910628315136'	location modifier	in	2	40	42	@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel
'451626910628315136'	place name	Chile	5	43	48	@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel
'451626910628315136'	item affected	ppl	4	55	58	@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel
'451626910628315136'	type of impact	reeling	4	59	66	@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel
'451626910628315136'	type of impact	earthquake	1	29	39	@tennewsqld Another powerful earthquake in Chile sends ppl reeling. man wins lotto. but says he wans to give to charity and travel
'451336321378709504'	severity or quantity	8.2	2	0	3	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	place name	Chile	4	21	26	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	location modifier	northern coast	3	67	81	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	location modifier	of	3	82	84	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	place name	Chile	5	85	90	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	location modifier	northern coast of	2	67	84	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451336321378709504'	type of impact	Earthquake	1	4	14	8.2 Earthquake Rocks Chile: Snooki & More Stars Tweet Prayers: The northern coast of Chile was hit hard on April... http://t.co/DgXRwxgnbV
'451566588911554561'	place name	Chile	5	33	38	Another earthquake registered in Chile, magnitude 7.8: http://t.co/7qs2k28mTY
'451566588911554561'	location modifier	in	2	30	32	Another earthquake registered in Chile, magnitude 7.8: http://t.co/7qs2k28mTY
'451566588911554561'	severity or quantity	7.8	3	50	53	Another earthquake registered in Chile, magnitude 7.8: http://t.co/7qs2k28mTY
'451566588911554561'	type of impact	earthquake	1	8	18	Another earthquake registered in Chile, magnitude 7.8: http://t.co/7qs2k28mTY
'451272693044625408'	severity or quantity	2	4	0	1	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	type of impact	Dead	3	12	16	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	location modifier	In	2	17	19	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	place name	Chile	5	20	25	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	severity or quantity	Two	3	59	62	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	item affected	people	3	63	69	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	type of impact	dead	2	85	89	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	severity or quantity	three	2	94	99	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	type of impact	Earthquake	1	40	50	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451272693044625408'	severity or quantity	dead	1	85	89	2 Confirmed Dead In Chile After Massive Earthquake Struck: Two people were confirmed dead and three were serio... http://t.co/7clXwlzjXF
'451815259825655808'	location modifier	northern	4	61	69	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451815259825655808'	place name	Chile	5	71	76	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451815259825655808'	place name	Chlie	2	90	95	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451815259825655808'	severity or quantity	8.2Mw	2	55	60	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451815259825655808'	place name	northern	1	61	69	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451815259825655808'	type of impact	Earthquake	1	78	88	RT @peruvill: Interseismic coupling model prior to the 8.2Mw northern #Chile #Earthquake (Chlieh etal2011) http://t.co/PbH3BSIfeS http://t.…
'451257835003727872'	place name	Chile	5	63	68	RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake
'451257835003727872'	place name	Peru	5	73	77	RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake
'451257835003727872'	severity or quantity	5	5	79	80	RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake
'451257835003727872'	item affected	people	5	81	87	RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake
'451257835003727872'	type of impact	dead	5	102	106	RT @News1130radio: BREAKING Tsunami warnings now cancelled for Chile and Peru, 5 people are confirmed dead after the earthquake
'451392716107026432'	severity or quantity	8.2 Magnitude	1	68	81	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	location modifier	Coast	4	98	103	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	location modifier	of	1	104	106	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	place name	Chile	4	107	112	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	severity or quantity	300	2	114	117	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	item affected	Female	1	118	124	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	location modifier	Coast of	2	98	106	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	place name	Coast of Chile	1	98	112	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	severity or quantity	300 Female	1	114	124	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451392716107026432'	type of impact	Earthquake	1	82	92	I liked a @YouTube video from @oneminutenews http://t.co/CXKp3IQJy0 8.2 Magnitude Earthquake Hits Coast of Chile, 300 Female
'451501440486617088'	place name	Chile	5	29	34	RT @northemmosphere: #PrayForChile guys. They're hit by a very strong earthquake yesterday. So far, 6 people are dead.
'451501440486617088'	severity or quantity	6	5	100	101	RT @northemmosphere: #PrayForChile guys. They're hit by a very strong earthquake yesterday. So far, 6 people are dead.
'451501440486617088'	item affected	people	5	102	108	RT @northemmosphere: #PrayForChile guys. They're hit by a very strong earthquake yesterday. So far, 6 people are dead.
'451501440486617088'	type of impact	dead	5	113	117	RT @northemmosphere: #PrayForChile guys. They're hit by a very strong earthquake yesterday. So far, 6 people are dead.
'451506411101380608'	place name	Chile	5	50	55	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	severity or quantity	8.2	2	79	82	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	place name	Chile	5	102	107	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	type of impact	tsunami	2	118	125	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	type of impact	landsli	2	127	134	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	type of impact	strikes	1	94	101	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	severity or quantity	landsli	1	127	134	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451506411101380608'	severity or quantity	Magnitude 8.2	1	69	82	RT @justintimeOO: - http://t.co/qtmVDIyNHJ  938 - Chile earthquake - Magnitude 8.2 earthquake strikes Chile, sparking tsunami, landsli… htt…
'451567346742620161'	severity or quantity	1 8.5	1	21	26	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	type of impact	tsunami	4	44	51	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	severity or quantity	1 7.4	1	56	61	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	type of impact	tsunami	2	80	87	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	type of impact	Worried	1	114	121	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	severity or quantity	8.5	2	23	26	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	type of impact	earthquake	1	27	37	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	severity or quantity	7.4	1	58	61	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451567346742620161'	type of impact	earthquake	1	62	72	RT @1DkidrauhlSBKam: 1 8.5 earthquake and a tsunami and 1 7.4 earthquake with a tsunami less than 24 hours apart. Worried for everyone in C…
'451223383326224385'	severity or quantity	5	4	48	49	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	type of impact	deaths	4	50	56	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	severity or quantity	8.2	1	69	72	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	location modifier	off coast	1	103	112	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	location modifier	of	5	113	115	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	place name	northern Chile	2	116	130	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	location modifier	coast of northern	2	107	124	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	place name	Chile	3	125	130	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	severity or quantity	5 deaths	1	48	56	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	type of impact	earthquake	1	83	93	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451223383326224385'	location modifier	off coast of northern	1	103	124	RT @NewsSourceLA: #BREAKING: Interior minister: 5 deaths reported in 8.2-magnitude earthquake that hit off coast of northern Chile.
'451220131100631041'	location modifier	Aus	1	15	18	RT @WorldVisionAus: "Communications have been cut off in many areas, so people are waiting in the dark hills not knowing what is to come" #…
'451756441125519360'	place name	Chile	3	0	5	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	location modifier	Coast	2	8	13	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	place name	Chile's	2	0	7	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	type of impact	Coast Struck by Strong Aftershock	1	8	41	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	severity or quantity	Strong	1	24	30	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	type of impact	Aftershock	2	31	41	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	item affected	Coast	1	8	13	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451756441125519360'	type of impact	Earthquake	1	55	65	Chile's Coast Struck by Strong Aftershock a Day After #Earthquake http://t.co/aEOilTzP9o
'451189715820363776'	severity or quantity	300	5	27	30	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	item affected	prisoners	4	31	40	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	type of impact	escaped	4	52	59	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	location modifier	in	1	79	81	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	place name	Iquique	3	82	89	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	place name	Chile	5	93	98	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	item affected	escaped	1	52	59	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	location modifier	Iquique	2	82	89	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'451189715820363776'	type of impact	earthquake	1	68	78	RT @Ferris_McFly: @eliroth 300 prisoners reportedly escaped during #earthquake in Iquique - #Chile. Thats fucking insane!
'452307952834469888'	severity or quantity	4.1	1	34	37	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	location modifier	OFFSHORE	4	38	46	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	place name	TARAPACA	1	47	55	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	place name	CHILE	2	57	62	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	place name	TARAPACA, CHILE	3	47	62	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	type of impact	Earthquake	1	18	28	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'452307952834469888'	location modifier	OFFSHORE TARAPACA,	1	38	56	RT @ShakingEarth: Earthquake ! mb 4.1 OFFSHORE TARAPACA, CHILE http://t.co/4t2tmkY7XK
'451420890694422528'	severity or quantity	M8.2	2	58	62	RT @seismo_steve: Seismic wave recordings of last night’s M8.2 Chile #earthquake from the @livuni @LivUniEarthSci seismometer http://t.co/j…
'451420890694422528'	place name	Chile	4	63	68	RT @seismo_steve: Seismic wave recordings of last night’s M8.2 Chile #earthquake from the @livuni @LivUniEarthSci seismometer http://t.co/j…
'451420890694422528'	location modifier	Chile	1	63	68	RT @seismo_steve: Seismic wave recordings of last night’s M8.2 Chile #earthquake from the @livuni @LivUniEarthSci seismometer http://t.co/j…
'451285517510782976'	place name	Chile	5	14	19	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	place name	Peru	5	41	45	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	place name	South America	5	68	81	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	place name	Chile	2	91	96	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	type of impact	Earthquake	3	0	10	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	type of impact	volcano	3	30	37	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451285517510782976'	type of impact	rumbling volcano	1	21	37	Earthquake in Chile, rumbling volcano in Peru. What is happening in South America? #PrayForChile
'451484558332919808'	place name	Chile	5	0	5	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	type of impact	loss	2	22	26	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	item affected	life	1	30	34	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	type of impact	damage	3	36	42	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	severity or quantity	loss of life	1	22	34	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	severity or quantity	minimized	2	47	56	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	type of impact	loss of life	1	22	34	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'451484558332919808'	type of impact	earthquake	1	6	16	Chile earthquake: How loss of life, damage was minimized http://t.co/dP1wIe4oGG
'454807235109998592'	place name	Chile	4	49	54	RT @iankeithtom: I just heard. I have friends in Chile. Tell me you're OK #earthquake
'454807235109998592'	item affected	I just heard. I have friends in Chile	1	17	54	RT @iankeithtom: I just heard. I have friends in Chile. Tell me you're OK #earthquake
'451443552191393796'	location modifier	in	2	54	56	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'451443552191393796'	place name	Chile	5	58	63	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'451443552191393796'	place name	terremoto	1	90	99	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'451443552191393796'	location modifier	HumanityRoad	1	4	16	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'451443552191393796'	type of impact	situation	1	19	28	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'451443552191393796'	item affected	report	1	29	35	MT @HumanityRoad's situation report on the earthquake in #Chile. http://t.co/PiYIBkDNUK |#terremoto
'452046641923497984'	place name	Northern Chile	3	24	38	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	type of impact	Damages	5	52	59	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	item affected	Infrastructure	2	68	83	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	location modifier	from	1	19	23	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	item affected	Chilean Infrastructure	1	60	82	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	place name	Chilean	2	60	67	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	item affected	Infrastructure	3	68	82	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	location modifier	Northern	2	24	32	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	place name	Chile	4	33	38	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452046641923497984'	location modifier	Chilean	1	60	67	My NBC News report from Northern Chile - Earthquake Damages Chilean Infrastructure  http://t.co/Fd0i5o0G2g
'452248817446821888'	severity or quantity	M5.0	2	0	4	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	location modifier	OFFSHORE	3	5	13	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	place name	TARAPACA	1	14	22	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	place name	CHILE	5	24	29	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	place name	OFFSHORE TARAPACA, CHILE Depth 25.3km	1	5	42	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	place name	TARAPACA, CHILE	2	14	29	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	location modifier	OFFSHORE TARAPACA	1	5	22	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452248817446821888'	severity or quantity	25.3km	1	36	42	M5.0 OFFSHORE TARAPACA, CHILE Depth 25.3km Apr 05, 2014 00:33:57 UTC, Apr 04, 2014 20:33:57 at epicenter http://t.co/sbXn47tzj8
'452183286815547392'	severity or quantity	4.8	2	19	22	RT @NewEarthquake: 4.8 earthquake, 96km WNW of Iquique, Chile. Apr 3 03:28 at epicenter (37m ago, depth 15km). http://t.co/dJgNhlLOVL
'452183286815547392'	location modifier	96km	1	35	39	RT @NewEarthquake: 4.8 earthquake, 96km WNW of Iquique, Chile. Apr 3 03:28 at epicenter (37m ago, depth 15km). http://t.co/dJgNhlLOVL
'452183286815547392'	location modifier	WNW	5	40	43	RT @NewEarthquake: 4.8 earthquake, 96km WNW of Iquique, Chile. Apr 3 03:28 at epicenter (37m ago, depth 15km). http://t.co/dJgNhlLOVL
